NCBI_ID	RefSeq_biosample	Organism	GenomeID	RefSeq_assembly_accession	RefSeq_bioproject	RefSeq_ftp_path	# assembly_accession	bioproject	ftp_path
216816	SAMN08193649	Bifidobacterium longum longum JCM 1217	183	GCF_002861445.1	PRJNA224116	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/861/445/GCF_002861445.1_ASM286144v1	GCA_002861445.1	PRJNA316969	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/861/445/GCA_002861445.1_ASM286144v1
218495	SAMEA3138207	Streptococcus uberis 0140J	1090	GCF_000009545.1	PRJNA224116	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/009/545/GCF_000009545.1_ASM954v1	GCA_000009545.1	PRJNA353	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/009/545/GCA_000009545.1_ASM954v1
220668	SAMEA3138345	Lactobacillus plantarum WCFS1	1108	GCF_000203855.3	PRJNA62911	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/203/855/GCF_000203855.3_ASM20385v3	GCA_000203855.3	PRJNA356	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/203/855/GCA_000203855.3_ASM20385v3
223926	SAMD00058707	Vibrio parahaemolyticus RIMD 2210633	691	GCF_000196095.1	PRJNA57969	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/196/095/GCF_000196095.1_ASM19609v1	GCA_000196095.1	PRJNA360	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/196/095/GCA_000196095.1_ASM19609v1
226185	SAMN02596965	Enterococcus faecalis V583	808	GCF_000407045.1	PRJNA224116	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/407/045/GCF_000407045.1_Ente_faec_V583_V1	GCA_000407045.1	PRJNA82565	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/407/045/GCA_000407045.1_Ente_faec_V583_V1
226185	SAMN02596965	Enterococcus faecalis V583	808	GCF_000407045.1	PRJNA224116	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/407/045/GCF_000407045.1_Ente_faec_V583_V1	GCA_000407305.1	PRJNA191892	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/407/305/GCA_000407305.1_Ente_faec_V583_V2
226185	SAMN02596965	Enterococcus faecalis V583	808	GCF_000407305.1	PRJNA224116	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/407/305/GCF_000407305.1_Ente_faec_V583_V2	GCA_000407045.1	PRJNA82565	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/407/045/GCA_000407045.1_Ente_faec_V583_V1
226185	SAMN02596965	Enterococcus faecalis V583	808	GCF_000407305.1	PRJNA224116	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/407/305/GCF_000407305.1_Ente_faec_V583_V2	GCA_000407305.1	PRJNA191892	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/407/305/GCA_000407305.1_Ente_faec_V583_V2
226185	SAMN02603978	Enterococcus faecalis V583	808	GCF_000007785.1	PRJNA57669	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/007/785/GCF_000007785.1_ASM778v1	GCA_000007785.1	PRJNA70	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/007/785/GCA_000007785.1_ASM778v1
226186	SAMN02604314	Bacteroides thetaiotaomicron VPI-5482	1093	GCF_000011065.1	PRJNA62913	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/011/065/GCF_000011065.1_ASM1106v1	GCA_000011065.1	PRJNA399	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/011/065/GCA_000011065.1_ASM1106v1
242619	SAMN02603720	Porphyromonas gingivalis W83	714	GCF_000007585.1	PRJNA224116	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/007/585/GCF_000007585.1_ASM758v1	GCA_000007585.1	PRJNA48	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/007/585/GCA_000007585.1_ASM758v1
246198	SAMN02603988	Prevotella intermedia 17	11044	GCF_000261025.1	PRJNA224116	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/261/025/GCF_000261025.1_ASM26102v1	GCA_000261025.1	PRJNA175	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/261/025/GCA_000261025.1_ASM26102v1
246201	SAMN02435817	Streptococcus mitis NCTC 12261	530	GCF_000148585.1	PRJNA224116	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/148/585/GCF_000148585.1_ASM14858v1	GCA_000148585.2	PRJNA173	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/148/585/GCA_000148585.2_ASM14858v1
257314	SAMN02603676	Lactobacillus johnsonii NCC 533	1644	GCF_000008065.1	PRJNA224116	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/008/065/GCF_000008065.1_ASM806v1	GCA_000008065.1	PRJNA9638	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/008/065/GCA_000008065.1_ASM806v1
264199	SAMN02604079	Streptococcus thermophilus LMG 18311	420	GCF_000011825.1	PRJNA224116	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/011/825/GCF_000011825.1_ASM1182v1	GCA_000011825.1	PRJNA13162	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/011/825/GCA_000011825.1_ASM1182v1
264731	SAMN02604020	Prevotella ruminicola 23	1645	GCF_000025925.1	PRJNA224116	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/025/925/GCF_000025925.1_ASM2592v1	GCA_000025925.1	PRJNA10619	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/025/925/GCA_000025925.1_ASM2592v1
265669	SAMN02603980	Listeria monocytogenes 4b F2365	159	GCF_000008285.1	PRJNA224116	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/008/285/GCF_000008285.1_ASM828v1	GCA_000008285.1	PRJNA85	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/008/285/GCA_000008285.1_ASM828v1
267747	SAMN02603281	Propionibacterium acnes KPA171202	1140	GCF_000008345.1	PRJNA224116	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/008/345/GCF_000008345.1_ASM834v1	GCA_000008345.1	PRJNA12460	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/008/345/GCA_000008345.1_ASM834v1
272558	SAMD00061093	Bacillus halodurans C-125	1055	GCF_000011145.1	PRJNA224116	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/011/145/GCF_000011145.1_ASM1114v1	GCA_000011145.1	PRJNA235	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/011/145/GCA_000011145.1_ASM1114v1
272559	SAMEA1705957	Bacteroides fragilis NCTC 9343	414	GCF_000025985.1	PRJNA224116	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/025/985/GCF_000025985.1_ASM2598v1	GCA_000025985.1	PRJNA46	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/025/985/GCA_000025985.1_ASM2598v1
272621	SAMN02603047	Lactobacillus acidophilus NCFM	1099	GCF_000011985.1	PRJNA57685	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/011/985/GCF_000011985.1_ASM1198v1	GCA_000011985.1	PRJNA82	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/011/985/GCA_000011985.1_ASM1198v1
273057	SAMN02603227	Sulfolobus solfataricus P2	899	GCF_000007005.1	PRJNA224116	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/007/005/GCF_000007005.1_ASM700v1	GCA_000007005.1	PRJNA108	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/007/005/GCA_000007005.1_ASM700v1
278197	SAMN02598525	Pediococcus pentosaceus ATCC 25745	1109	GCF_000014505.1	PRJNA224116	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/014/505/GCF_000014505.1_ASM1450v1	GCA_000014505.1	PRJNA398	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/014/505/GCA_000014505.1_ASM1450v1
279808	SAMD00061066	Staphylococcus haemolyticus JCSC1435	1141	GCF_000009865.1	PRJNA224116	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/009/865/GCF_000009865.1_ASM986v1	GCA_000009865.1	PRJNA12508	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/009/865/GCA_000009865.1_ASM986v1
283165	SAMEA3138248	Bartonella quintana Toulouse	1095	GCF_000046685.1	PRJNA224116	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/046/685/GCF_000046685.1_ASM4668v1	GCA_000046685.1	PRJNA44	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/046/685/GCA_000046685.1_ASM4668v1
290338	SAMN02603912	Citrobacter koseri ATCC BAA-895	1169	GCF_000018045.1	PRJNA224116	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/018/045/GCF_000018045.1_ASM1804v1	GCA_000018045.1	PRJNA12716	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/018/045/GCA_000018045.1_ASM1804v1
290339	SAMN02603913	Cronobacter sakazakii ATCC BAA-894	1170	GCF_000017665.1	PRJNA224116	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/017/665/GCF_000017665.1_ASM1766v1	GCA_000017665.1	PRJNA12720	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/017/665/GCA_000017665.1_ASM1766v1
290402	SAMN02598276	Clostridium beijerinckii NCIMB 8052	1166	GCF_000016965.1	PRJNA224116	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/016/965/GCF_000016965.1_ASM1696v1	GCA_000016965.1	PRJNA12637	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/016/965/GCA_000016965.1_ASM1696v1
295405	SAMD00061068	Bacteroides fragilis YCH46	414	GCF_000009925.1	PRJNA58195	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/009/925/GCF_000009925.1_ASM992v1	GCA_000009925.1	PRJNA13067	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/009/925/GCA_000009925.1_ASM992v1
302911	SAMN02941905	Bifidobacterium animalis lactis DSM 10140	844	GCF_000818055.1	PRJNA224116	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/818/055/GCF_000818055.1_ASM81805v1	GCA_000818055.1	PRJNA252546	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/818/055/GCA_000818055.1_ASM81805v1
302911	SAMN05916063	Bifidobacterium animalis lactis DSM 10140	844	GCF_001892925.1	PRJNA224116	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/892/925/GCF_001892925.1_ASM189292v1	GCA_001892925.1	PRJNA348834	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/892/925/GCA_001892925.1_ASM189292v1
302911	SAMN07187788	Bifidobacterium animalis lactis DSM 10140	844	GCF_002914815.1	PRJNA224116	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/914/815/GCF_002914815.1_ASM291481v1	GCA_002914815.1	PRJNA388854	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/914/815/GCA_002914815.1_ASM291481v1
302911	SAMN07187789	Bifidobacterium animalis lactis DSM 10140	844	GCF_002914895.1	PRJNA224116	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/914/895/GCF_002914895.1_ASM291489v1	GCA_002914895.1	PRJNA388854	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/914/895/GCA_002914895.1_ASM291489v1
302911	SAMN08107561	Bifidobacterium animalis lactis DSM 10140	844	GCF_002803775.1	PRJNA224116	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/803/775/GCF_002803775.1_ASM280377v1	GCA_002803775.1	PRJNA420150	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/803/775/GCA_002803775.1_ASM280377v1
306263	SAMN02604025	Campylobacter lari RM2100	1146	GCF_000019205.1	PRJNA224116	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/019/205/GCF_000019205.1_ASM1920v1	GCA_000019205.1	PRJNA12517	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/019/205/GCA_000019205.1_ASM1920v1
310297	NA	Bacteroides plebeius M12, DSM 17135	1939	NA	NA	NA	NA	NA	NA
310298	NA	Bacteroides coprocola M16, DSM 17136	965	NA	NA	NA	NA	NA	NA
314315	SAMEA3138223	Lactobacillus sakei subsp. sakei 23K	1664	GCF_000026065.1	PRJNA224116	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/026/065/GCF_000026065.1_ASM2606v1	GCA_000026065.1	PRJNA13435	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/026/065/GCA_000026065.1_ASM2606v1
321955	SAMN02441412	Brevibacterium linens BL2	1111	GCF_000167575.1	PRJNA224116	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/167/575/GCF_000167575.1_ASM16757v1	GCA_000167575.1	PRJNA405	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/167/575/GCA_000167575.1_ASM16757v1
321956	SAMN02598530	Lactobacillus delbrueckii subsp. bulgaricus ATCC BAA-365	514	GCF_000014405.1	PRJNA224116	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/014/405/GCF_000014405.1_ASM1440v1	GCA_000014405.1	PRJNA403	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/014/405/GCA_000014405.1_ASM1440v1
321967	SAMN02598528	Lactobacillus casei ATCC 334	2032	GCF_000014525.1	PRJNA57985	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/014/525/GCF_000014525.1_ASM1452v1	GCA_000014525.1	PRJNA402	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/014/525/GCA_000014525.1_ASM1452v1
324831	SAMD00003499	Lactobacillus gasseri ATCC 33323	1023	GCF_000615125.1	PRJNA224116	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/615/125/GCF_000615125.1_ASM61512v1	GCA_000615125.1	PRJDB635	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/615/125/GCA_000615125.1_ASM61512v1
324831	SAMN02598542	Lactobacillus gasseri ATCC 33323	1023	GCF_000014425.1	PRJNA224116	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/014/425/GCF_000014425.1_ASM1442v1	GCA_000014425.1	PRJNA84	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/014/425/GCA_000014425.1_ASM1442v1
326426	SAMN02604112	Bifidobacterium breve UCC2003 (NCIMB8807)	1273	GCF_000220135.1	PRJNA224116	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/220/135/GCF_000220135.1_ASM22013v1	GCA_000220135.1	PRJNA13487	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/220/135/GCA_000220135.1_ASM22013v1
329854	SAMEA3217993	Bacteroides intestinalis 341, DSM 17393	966	GCF_000940235.1	PRJNA224116	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/940/235/GCF_000940235.1_2e7A_assembly	GCA_000940235.1	PRJEB8298	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/940/235/GCA_000940235.1_2e7A_assembly
329854	SAMN03956430	Bacteroides intestinalis 341, DSM 17393	966	GCF_001578635.1	PRJNA224116	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/578/635/GCF_001578635.1_ASM157863v1	GCA_001578635.1	PRJNA257717	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/578/635/GCA_001578635.1_ASM157863v1
333381	NA	Oceanobacillus picturae strain S1	NA	NA	NA	NA	NA	NA	NA
334390	SAMD00060917	Lactobacillus fermentum IFO 3956	711	GCF_000010145.1	PRJNA224116	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/010/145/GCF_000010145.1_ASM1014v1	GCA_000010145.1	PRJDA18979	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/010/145/GCA_000010145.1_ASM1014v1
334413	SAMD00060918	Finegoldia magna ATCC 29328	1504	GCF_000010185.1	PRJNA224116	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/010/185/GCF_000010185.1_ASM1018v1	GCA_000010185.1	PRJDA18981	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/010/185/GCA_000010185.1_ASM1018v1
339860	SAMN02604180	Methanosphaera stadtmanae DSM 3091	1347	GCF_000012545.1	PRJNA224116	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/012/545/GCF_000012545.1_ASM1254v1	GCA_000012545.1	PRJNA15579	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/012/545/GCA_000012545.1_ASM1254v1
342451	SAMD00061076	Staphylococcus saprophyticus subsp. saprophyticus ATCC 15305	1350	GCF_000010125.1	PRJNA224116	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/010/125/GCF_000010125.1_ASM1012v1	GCA_000010125.1	PRJNA15596	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/010/125/GCA_000010125.1_ASM1012v1
342451	SAMN05721776	Staphylococcus saprophyticus subsp. saprophyticus ATCC 15305	1350	GCF_001997165.1	PRJNA224116	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/997/165/GCF_001997165.1_ASM199716v1	GCA_001997165.1	PRJNA341407	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/997/165/GCA_001997165.1_ASM199716v1
347253	SAMEA2272047	Streptococcus salivarius JIM8777	507	GCF_000253315.1	PRJNA224116	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/253/315/GCF_000253315.1_ASM25331v1	GCA_000253315.1	PRJEA67171	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/253/315/GCA_000253315.1_ASM25331v1
347256	SAMEA2272593	Mycoplasma hominis ATCC 23114	3075	GCF_000085865.1	PRJNA224116	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/085/865/GCF_000085865.1_ASM8586v1	GCA_000085865.1	PRJEA53147	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/085/865/GCA_000085865.1_ASM8586v1
349741	SAMN00138213	Akkermansia muciniphila ATCC BAA-835	1598	GCF_000020225.1	PRJNA224116	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/020/225/GCF_000020225.1_ASM2022v1	GCA_000020225.1	PRJNA20089	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/020/225/GCA_000020225.1_ASM2022v1
349966	SAMN00005353	Yersinia frederiksenii ATCC 33641	873	GCF_000168015.1	PRJNA224116	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/168/015/GCF_000168015.1_ASM16801v1	GCA_000168015.1	PRJNA16106	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/168/015/GCA_000168015.1_ASM16801v1
349966	SAMN02940921	Yersinia frederiksenii ATCC 33641	873	GCF_000754805.1	PRJNA224116	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/754/805/GCF_000754805.1_YFB	GCA_000754805.1	PRJNA243534	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/754/805/GCA_000754805.1_YFB
349968	SAMN00005351	Yersinia bercovieri ATCC 43970	1689	GCF_000167975.1	PRJNA224116	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/167/975/GCF_000167975.1_ASM16797v1	GCA_000167975.1	PRJNA16104	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/167/975/GCA_000167975.1_ASM16797v1
351627	SAMN00623033	Enterococcus saccharolyticus DSM8903	1262	GCF_000016545.1	PRJNA224116	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/016/545/GCF_000016545.1_ASM1654v1	GCA_000016545.1	PRJNA13466	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/016/545/GCA_000016545.1_ASM1654v1
352165	SAMN00002506	Pyramidobacter piscolens W5455	2004	GCF_000177335.1	PRJNA224116	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/177/335/GCF_000177335.1_ASM17733v1	GCA_000177335.1	PRJNA34581	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/177/335/GCA_000177335.1_ASM17733v1
358681	SAMD00060942	Brevibacillus brevis NBRC 100599	1737	GCF_000010165.1	PRJNA224116	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/010/165/GCF_000010165.1_ASM1016v1	GCA_000010165.1	PRJDA29147	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/010/165/GCA_000010165.1_ASM1016v1
360104	SAMN02604054	Campylobacter concisus 13826	1439	GCF_000017725.2	PRJNA224116	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/017/725/GCF_000017725.2_ASM1772v2	GCA_000017725.2	PRJNA17159	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/017/725/GCA_000017725.2_ASM1772v2
360105	SAMN02604055	Campylobacter curvus 525.92	1440	GCF_000017465.2	PRJNA224116	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/017/465/GCF_000017465.2_ASM1746v2	GCA_000017465.2	PRJNA17161	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/017/465/GCA_000017465.2_ASM1746v2
360106	SAMN02604050	Campylobacter fetus subsp. fetus 82-40	528	GCF_000015085.1	PRJNA224116	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/015/085/GCF_000015085.1_ASM1508v1	GCA_000015085.1	PRJNA16293	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/015/085/GCA_000015085.1_ASM1508v1
360107	SAMN02603439	Campylobacter hominis ATCC BAA-381	1595	GCF_000017585.1	PRJNA224116	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/017/585/GCF_000017585.1_ASM1758v1	GCA_000017585.1	PRJNA20083	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/017/585/GCA_000017585.1_ASM1758v1
362948	SAMN02604111	Lactobacillus salivarius salivarius UCC118	1207	GCF_000008925.1	PRJNA58233	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/008/925/GCF_000008925.1_ASM892v1	GCA_000008925.1	PRJNA13280	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/008/925/GCA_000008925.1_ASM892v1
364106	SAMN00000110	Escherichia coli UTI89 (UPEC)	167	GCF_000013265.1	PRJNA224116	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/013/265/GCF_000013265.1_ASM1326v1	GCA_000013265.1	PRJNA16259	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/013/265/GCA_000013265.1_ASM1326v1
367737	SAMN02604276	Arcobacter butzleri RM4018	1690	GCF_000014025.1	PRJNA224116	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/014/025/GCF_000014025.1_ASM1402v1	GCA_000014025.1	PRJNA16319	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/014/025/GCA_000014025.1_ASM1402v1
367928	SAMD00061080	Bifidobacterium adolescentis ATCC 15703	683	GCF_000010425.1	PRJNA224116	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/010/425/GCF_000010425.1_ASM1042v1	GCA_000010425.1	PRJNA16321	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/010/425/GCA_000010425.1_ASM1042v1
378753	SAMD00060935	Kocuria rhizophila DC2201	1700	GCF_000010285.1	PRJNA224116	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/010/285/GCF_000010285.1_ASM1028v1	GCA_000010285.1	PRJDA27833	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/010/285/GCA_000010285.1_ASM1028v1
380703	SAMN02604052	Aeromonas hydrophila subsp. hydrophila ATCC 7966	1422	GCF_000014805.1	PRJNA58617	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/014/805/GCF_000014805.1_ASM1480v1	GCA_000014805.1	PRJNA16697	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/014/805/GCA_000014805.1_ASM1480v1
386585	SAMN01911278	Escherichia coli O157:H7 str. Sakai	167	GCF_000008865.1	PRJNA57781	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/008/865/GCF_000008865.1_ASM886v1	GCA_000008865.2	PRJNA226	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/008/865/GCA_000008865.2_ASM886v2
387344	SAMN02598532	Lactobacillus brevis ATCC 367	1110	GCF_000014465.1	PRJNA224116	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/014/465/GCF_000014465.1_ASM1446v1	GCA_000014465.1	PRJNA404	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/014/465/GCA_000014465.1_ASM1446v1
388919	SAMN02604299	Streptococcus sanguinis SK36	1345	GCF_000014205.1	PRJNA224116	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/014/205/GCF_000014205.1_ASM1420v1	GCA_000014205.1	PRJNA13942	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/014/205/GCA_000014205.1_ASM1420v1
390333	SAMEA3138258	Lactobacillus delbrueckii subsp. bulgaricus ATCC 11842	514	GCF_000056065.1	PRJNA224116	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/056/065/GCF_000056065.1_ASM5606v1	GCA_000056065.1	PRJNA16871	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/056/065/GCA_000056065.1_ASM5606v1
390333	SAMN02797778	Lactobacillus delbrueckii subsp. bulgaricus ATCC 11842	514	GCF_001437195.1	PRJNA224116	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/437/195/GCF_001437195.1_ASM143719v1	GCA_001437195.1	PRJNA222257	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/437/195/GCA_001437195.1_ASM143719v1
393126	SAMN00013319	Listeria monocytogenes FSL R2-561	159	GCF_000168575.2	PRJNA224116	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/168/575/GCF_000168575.2_ASM16857v2	GCA_000168575.2	PRJNA17317	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/168/575/GCA_000168575.2_ASM16857v2
393127	SAMN00012880	Listeria monocytogenes Finland 1988	159	GCF_000168595.2	PRJNA224116	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/168/595/GCF_000168595.2_ASM16859v2	GCA_000168595.2	PRJNA17319	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/168/595/GCA_000168595.2_ASM16859v2
